timestamp,lap_number,lap_time,race_position,speed_x,speed_y,speed_z,rpm,gear,fuel,angle,track_position,track_edge_dist,track_sensor_0,track_sensor_1,track_sensor_2,track_sensor_3,track_sensor_4,track_sensor_5,track_sensor_6,track_sensor_7,track_sensor_8,track_sensor_9,track_sensor_10,track_sensor_11,track_sensor_12,track_sensor_13,track_sensor_14,track_sensor_15,track_sensor_16,track_sensor_17,track_sensor_18,opponent_sensor_0,opponent_sensor_1,opponent_sensor_2,opponent_sensor_3,opponent_sensor_4,opponent_sensor_5,opponent_sensor_6,opponent_sensor_7,opponent_sensor_8,opponent_sensor_9,opponent_sensor_10,opponent_sensor_11,opponent_sensor_12,opponent_sensor_13,opponent_sensor_14,opponent_sensor_15,opponent_sensor_16,opponent_sensor_17,opponent_sensor_18,opponent_sensor_19,opponent_sensor_20,opponent_sensor_21,opponent_sensor_22,opponent_sensor_23,opponent_sensor_24,opponent_sensor_25,opponent_sensor_26,opponent_sensor_27,opponent_sensor_28,opponent_sensor_29,opponent_sensor_30,opponent_sensor_31,opponent_sensor_32,opponent_sensor_33,opponent_sensor_34,opponent_sensor_35,accel,brake,steer,clutch,track_name,race_type,damage,distance_from_start,distance_raced,session_id,session_start_time
3.5835909843444824,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.6033201217651367,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.6239328384399414,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.643751621246338,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.664170980453491,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.6856048107147217,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.7053706645965576,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.723384141921997,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.743077516555786,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.7667548656463623,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.785207509994507,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.804887533187866,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.8231053352355957,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.8435003757476807,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.865290641784668,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.883185625076294,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.905198097229004,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.9251151084899902,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.943932056427002,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.963873863220215,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
3.9848251342773438,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
4.005304336547852,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
4.026441335678101,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
4.043791770935059,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
4.064485788345337,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
4.084952116012573,0,0.0,1,0.0,0.0,-0.000605693,942.478,0,94.0,1.74846e-07,-0.333334,,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,20.0,200.0,11.1804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.21220728197168826,0.0,unknown,unknown,0.0,3160.83,0.0,20250327_232812,2025-03-27 23:28:12
