timestamp,angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,accel_input,brake_input,steer_input,gear_input,key_w,key_s,key_a,key_d
1743074871.8349617,0.00298518,-0.982,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074871.8374133,0.00298518,-0.962,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074871.840581,0.00298518,-0.942,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074871.852046,0.00298518,-0.922,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074871.854633,0.00298518,-0.902,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074871.8561497,0.00298518,-0.882,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074871.873392,0.00298518,-0.862,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074871.891262,0.00298518,-0.842,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074871.9122036,0.00298518,-0.822,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074871.9320652,0.00298518,-0.802,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074871.9516826,0.00298518,-0.782,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074871.9713557,0.00298518,-0.762,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074871.9934895,0.00298518,-0.742,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.012289,0.00298518,-0.722,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.031599,0.00298518,-0.702,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.0514765,0.00298518,-0.682,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.073635,0.00298518,-0.662,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.0920546,0.00298518,-0.642,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.1114297,0.00298518,-0.622,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.1321435,0.00298518,-0.602,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.1513162,0.00298518,-0.582,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.1730225,0.00298518,-0.562,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.1920755,0.00298518,-0.542,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.2120612,0.00298518,-0.522,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.2322466,0.00298518,-0.502,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.2520084,0.00298518,-0.482,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.2720196,0.00298518,-0.462,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.2939365,0.00298518,-0.442,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.3118925,0.00298518,-0.422,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.3320222,0.00298518,-0.402,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.3515124,0.00298518,-0.382,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.372925,0.00298518,-0.362,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.3907666,0.00298518,-0.342,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.4118068,0.00298518,-0.322,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.4320571,0.00298518,-0.302,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.452398,0.00298518,-0.282,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.473382,0.00298518,-0.262,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.4915776,0.00298518,-0.242,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.511794,0.00298518,-0.222,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.5321257,0.00298518,-0.202,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.551721,0.00298518,-0.182,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.573102,0.00298518,-0.162,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.5926063,0.00298518,-0.142,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.611715,0.00298518,-0.122,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.6325595,0.00298518,-0.102,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.6528523,0.00298518,-0.082,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.6715643,0.00298518,-0.062,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.692703,0.00298518,-0.042,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.7118986,0.00298518,-0.022,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00166645,0.106768,-0.0320909,0.335214,0.345105,0.0,0.0,0.0,1,0,0,0,0
1743074872.7538269,0.00342625,0.018,1.0,2952.6,0.0,94.0,0,0.0,1,942.478,-0.00318287,0.250788,-0.0417508,0.335283,0.345279,0.0,0.0,0.0,1,0,0,0,0
1743074872.7717483,0.00384253,0.038,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.00117593,0.377513,-0.0597678,0.335403,0.345692,0.0,0.0,0.0,1,0,0,0,0
1743074872.7918117,0.00427693,0.058,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.000157582,0.512009,-0.0889378,0.33557,0.345992,0.0,0.0,0.0,1,0,0,0,0
1743074872.8118892,0.00460404,0.078,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.00240424,0.635305,-0.140708,0.335785,0.345856,0.0,0.0,0.0,1,0,0,0,0
1743074872.8326595,0.00500649,0.098,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.00118935,0.767259,-0.170618,0.336047,0.346298,0.0,0.0,0.0,1,0,0,0,0
1743074872.8512034,0.00536412,0.118,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.0045348,0.881707,-0.216128,0.336355,0.346336,0.0,0.0,0.0,1,0,0,0,0
1743074872.873773,0.00584524,0.138,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.00520568,1.0029,-0.255529,0.336706,0.346536,0.0,0.0,0.0,1,0,0,0,0
1743074872.8927343,0.00634497,0.158,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.00971816,1.09073,-0.288065,0.337096,0.346326,0.0,0.0,0.0,1,0,0,0,0
1743074872.913044,0.00705641,0.178,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.0106631,1.17666,-0.337777,0.337518,0.346659,0.0,0.0,0.0,1,0,0,0,0
1743074872.9316204,0.00785321,0.198,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.0195568,1.21803,-0.345093,0.337963,0.346306,0.0,0.0,0.0,1,0,0,0,0
1743074872.9528224,0.00891846,0.218,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.0222584,1.24768,-0.363333,0.338421,0.346053,0.0,0.0,0.0,1,0,0,0,0
1743074872.9714262,0.0101277,0.238,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.0194678,1.22895,-0.37467,0.33888,0.346171,0.0,0.0,0.0,1,0,0,0,0
1743074872.9941213,0.011809,0.26,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.0222031,1.18515,-0.373422,0.339373,0.345795,0.0,0.0,0.0,1,0,0,0,0
1743074873.0137086,0.0135018,0.28,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.026032,1.10165,-0.350224,0.339795,0.345192,0.0,0.0,0.0,1,0,0,0,0
1743074873.0344453,0.0155083,0.3,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.0337144,0.997261,-0.323696,0.340182,0.345275,0.0,0.0,0.0,1,0,0,0,0
1743074873.0559506,0.0175521,0.32,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.0367398,0.884212,-0.289295,0.340528,0.34456,0.0,0.0,0.0,1,0,0,0,0
1743074873.0740795,0.0196797,0.34,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.0393349,0.791294,-0.241126,0.340836,0.344749,0.0,0.0,0.0,1,0,0,0,0
1743074873.0949442,0.0216119,0.36,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.0467254,0.71544,-0.21716,0.341113,0.344182,0.0,0.0,0.0,1,0,0,0,0
1743074873.113657,0.0235054,0.38,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.0466609,0.667705,-0.17827,0.341369,0.344358,0.0,0.0,0.0,1,0,0,0,0
1743074873.1339054,0.0251858,0.4,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.0508791,0.628687,-0.158424,0.341608,0.344447,0.0,0.0,0.0,1,0,0,0,0
1743074873.1540394,0.0268633,0.42,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.0618743,0.606265,-0.140757,0.341836,0.344242,0.0,0.0,0.0,1,0,0,0,0
1743074873.1739278,0.0283777,0.44,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.0672996,0.58602,-0.133375,0.342057,0.344664,0.0,0.0,0.0,1,0,0,0,0
1743074873.194058,0.0299222,0.46,1.0,2952.6,0.0,94.0,1,0.0,1,942.478,-0.0724089,0.578808,-0.126416,0.342273,0.344815,0.0,0.0,0.0,1,0,0,0,0
1743074873.214598,0.0313374,0.48,1.0,2952.6,-0.000488281,94.0,1,0.0,1,942.478,-0.0764221,0.571047,-0.122109,0.342486,0.344747,0.0,0.0,0.0,1,0,0,0,0
1743074873.2373884,0.0329139,0.502,1.0,2952.6,-0.000976563,94.0,1,0.0,1,942.478,-0.0850605,0.564484,-0.130791,0.34272,0.345054,0.0,0.0,0.0,1,0,0,0,0
1743074873.255796,0.0343558,0.522,1.0,2952.6,-0.00170898,94.0,1,0.0,1,942.478,-0.0895038,0.573832,-0.13713,0.342932,0.345121,0.0,0.0,0.0,1,0,0,0,0
1743074873.2752728,0.0357034,0.542,1.0,2952.6,-0.00219727,94.0,1,0.0,1,942.478,-0.10245,0.56801,-0.142883,0.343144,0.345356,0.0,0.0,0.0,1,0,0,0,0
1743074873.295717,0.0371281,0.562,1.0,2952.59,-0.00292969,94.0,1,0.0,1,942.478,-0.10731,0.573281,-0.144347,0.343357,0.34522,0.0,0.0,0.0,1,0,0,0,0
1743074873.316246,0.0384909,0.582,1.0,2952.59,-0.00341797,94.0,1,0.0,1,942.478,-0.115568,0.565849,-0.152546,0.343569,0.345124,0.0,0.0,0.0,1,0,0,0,0
1743074873.3353217,0.0399391,0.602,1.0,2952.59,-0.00415039,94.0,1,0.0,1,942.478,-0.119417,0.57138,-0.158565,0.343781,0.345516,0.0,0.0,0.0,1,0,0,0,0
1743074873.355408,0.0413167,0.622,1.0,2952.59,-0.00463867,94.0,1,0.0,1,942.478,-0.131805,0.562806,-0.162394,0.343993,0.345273,0.0,0.0,0.0,1,0,0,0,0
1743074873.3837955,0.0427629,0.642,1.0,2952.59,-0.00537109,94.0,1,0.0,1,942.478,-0.135905,0.572631,-0.16165,0.344205,0.345042,0.0,0.0,0.0,1,0,0,0,0
1743074873.395182,0.0441214,0.662,1.0,2952.59,-0.00585938,94.0,1,0.0,1,942.478,-0.150722,0.569153,-0.159465,0.344419,0.345243,0.0,0.0,0.0,1,0,0,0,0
1743074873.4176097,0.0455372,0.682,1.0,2952.59,-0.0065918,94.0,1,0.0,1,942.478,-0.153574,0.578978,-0.150238,0.344633,0.345174,0.0,0.0,0.0,1,0,0,0,0
1743074873.4361868,0.0468599,0.702,1.0,2952.59,-0.00708008,94.0,1,0.0,1,942.478,-0.164675,0.577585,-0.15444,0.34485,0.345304,0.0,0.0,0.0,1,0,0,0,0
1743074873.4564464,0.0482461,0.722,1.0,2952.59,-0.0078125,94.0,1,0.0,1,942.478,-0.169082,0.588773,-0.159121,0.345069,0.345114,0.0,0.0,0.0,1,0,0,0,0
1743074873.4758987,0.0495345,0.742,1.0,2952.59,-0.00830078,94.0,1,0.0,1,942.478,-0.185796,0.584498,-0.153674,0.345289,0.345128,0.0,0.0,0.0,1,0,0,0,0
1743074873.496616,0.0509054,0.762,1.0,2952.59,-0.0090332,94.0,1,0.0,1,942.478,-0.193094,0.590858,-0.163025,0.345511,0.345485,0.0,0.0,0.0,1,0,0,0,0
1743074873.5160642,0.0522043,0.782,1.0,2952.59,-0.0102539,94.0,1,0.0,1,942.478,-0.208065,0.575665,-0.160696,0.34573,0.345119,0.0,0.0,0.0,1,0,0,0,0
1743074873.5357337,0.0535924,0.802,1.0,2952.59,-0.0114746,94.0,1,0.0,1,942.478,-0.21447,0.573213,-0.159678,0.345946,0.345208,0.0,0.0,0.0,1,0,0,0,0
1743074873.5567164,0.0548641,0.822,1.0,2952.59,-0.0126953,94.0,1,0.0,1,942.478,-0.228753,0.556376,-0.150687,0.346159,0.345022,0.1,0.0,0.0,1,1,0,0,0
1743074873.5763044,0.0561635,0.842,1.0,2952.58,-0.013916,94.0,1,0.0,1,942.478,-0.234182,0.550229,-0.162949,0.346369,0.345249,0.19,0.0,0.0,1,1,0,0,0
1743074873.5958958,0.0572473,0.862,1.0,2952.58,-0.0151367,94.0,1,0.0,1,942.478,-0.251916,0.532162,-0.14469,0.346575,0.345287,0.271,0.0,0.0,1,1,0,0,0
1743074873.6165762,0.0584156,0.882,1.0,2952.58,-0.0163574,94.0,1,0.0,1,942.478,-0.256388,0.504876,-0.139727,0.34677,0.345119,0.3439,0.0,0.0,1,1,0,0,0
1743074873.6353168,0.0594403,0.902,1.0,2952.58,-0.0175781,94.0,1,0.0,1,942.478,-0.269528,0.467066,-0.147349,0.346954,0.345131,0.40951,0.0,0.0,1,1,0,0,0
1743074873.6565337,0.0604493,0.922,1.0,2952.58,-0.0187988,94.0,1,0.0,1,942.478,-0.269429,0.424789,-0.124485,0.347124,0.344785,0.468559,0.0,0.0,1,1,0,0,0
1743074873.6766517,0.0609028,0.942,1.0,2952.58,-0.0200195,94.0,1,0.0,1,942.478,-0.226299,0.272084,-0.113422,0.347262,0.344761,0.5217031000000001,0.0,0.0,1,1,0,0,0
1743074873.6956823,0.0607297,0.962,1.0,2952.58,-0.020752,94.0,1,0.0,1,942.478,-0.119211,0.180325,-0.0761967,0.347345,0.344715,0.5695327900000001,0.0,0.0,1,1,0,0,0
1743074873.7159853,0.0603735,0.982,1.0,2952.58,-0.0212402,94.0,1,0.0,1,942.478,0.0101054,0.228378,-0.0481966,0.347419,0.344712,0.6125795110000001,0.0,0.0,1,1,0,0,0
1743074873.7384825,0.0599353,1.004,1.0,2952.58,-0.0205078,94.0,1,0.0,1,942.478,0.115681,0.289511,-0.0409333,0.34752,0.344951,0.6513215599000001,0.0,0.0,1,1,0,0,0
1743074873.7575195,0.0594017,1.024,1.0,2952.58,-0.019043,94.0,1,0.0,1,942.478,0.298889,0.226365,-0.0471802,0.347614,0.345071,0.68618940391,0.0,0.0,1,1,0,0,0
1743074873.7778714,0.0589597,1.044,1.0,2952.58,-0.0170898,94.0,1,0.0,1,942.478,0.413793,0.164265,-0.044459,0.347677,0.344945,0.717570463519,0.0,0.0,1,1,0,0,0
1743074873.7977855,0.0586211,1.064,1.0,2952.58,-0.013916,94.0,1,0.0,1,942.478,0.611136,0.0956137,-0.0289892,0.347711,0.34498,0.7458134171671,0.0,0.0,1,1,0,0,0
1743074873.8176289,0.0584323,1.084,1.0,2952.59,-0.00976563,94.0,1,0.0,1,942.478,0.88412,0.0989794,-0.000790525,0.347731,0.344771,0.7712320754503901,0.0,0.0,1,1,0,0,0
1743074873.8377686,0.0581982,1.104,1.0,2952.59,-0.00463867,94.0,1,0.0,1,942.478,1.03415,0.110962,-0.00861554,0.347748,0.345092,0.7941088679053511,0.0,0.0,1,1,0,0,0
1743074873.858801,0.058109,1.124,1.0,2952.6,0.00195313,94.0,1,0.0,1,942.478,1.3052,0.0951152,0.00685107,0.34776,0.34484,0.814697981114816,0.0,0.0,1,1,0,0,0
1743074873.8777094,0.0579535,1.144,1.0,2952.61,0.00976563,94.0,1,0.0,1,942.478,1.46421,0.116301,0.0116122,0.34777,0.344922,0.8332281830033343,0.0,0.0,1,1,0,0,0
1743074873.8976157,0.0578291,1.164,1.0,2952.62,0.0187988,94.0,1,0.0,1,942.478,1.73443,0.111805,0.00894275,0.347777,0.345093,0.8499053647030009,0.0,0.0,1,1,0,0,0
1743074873.917667,0.0576951,1.184,1.0,2952.63,0.0292969,94.0,1,0.0,1,942.478,1.99912,0.11244,0.0100703,0.347777,0.345073,0.8649148282327008,0.0,0.0,1,1,0,0,0
1743074873.9379828,0.0576531,1.204,1.0,2952.64,0.0415039,94.0,1,0.0,1,942.478,2.31031,0.103278,0.0123326,0.347771,0.345011,0.8784233454094308,0.0,0.0,1,1,0,0,0
1743074873.9578235,0.0574819,1.224,1.0,2952.65,0.0549316,94.0,1,0.0,1,942.478,2.50124,0.107076,0.0108946,0.347759,0.345377,0.8905810108684877,0.0,0.0,1,1,0,0,0
1743074873.9788318,0.0574076,1.244,1.0,2952.67,0.0700684,94.0,1,0.0,1,942.478,2.80116,0.0969033,0.0141986,0.347739,0.345088,0.901522909781639,0.0,0.0,1,1,0,0,0
1743074873.9976916,0.0573208,1.264,1.0,2952.68,0.0864258,94.0,1,0.0,1,942.478,3.10694,0.102675,0.0145182,0.347712,0.345305,0.911370618803475,0.0,0.0,1,1,0,0,0
1743074874.017336,0.057234,1.284,1.0,2952.7,0.104492,94.0,1,0.0,1,942.478,3.36344,0.0986088,0.0293074,0.347679,0.345213,0.9202335569231276,0.0,0.0,1,1,0,0,0
1743074874.037115,0.0571663,1.304,1.0,2952.72,0.124268,94.0,1,0.0,1,942.478,3.69218,0.0920807,0.0370636,0.34764,0.345169,0.9282102012308148,0.0,0.0,1,1,0,0,0
1743074874.0576372,0.0571443,1.324,1.0,2952.74,0.145752,94.0,1,0.0,1,942.478,4.02376,0.117306,0.0330189,0.347597,0.345061,0.9353891811077332,0.0,0.0,1,1,0,0,0
1743074874.0779123,0.0570642,1.344,1.0,2952.77,0.168701,94.0,1,0.0,1,942.478,4.27573,0.106126,0.0320571,0.34755,0.345251,0.94185026299696,0.0,0.0,1,1,0,0,0
1743074874.0978923,0.0570647,1.364,1.0,2952.79,0.193604,94.0,1,0.0,1,942.478,4.57235,0.117754,0.0466578,0.347497,0.34522,0.947665236697264,0.0,0.0,1,1,0,0,0
1743074874.1187923,0.0570962,1.384,1.0,2952.82,0.219971,94.0,1,0.0,1,942.478,4.89648,0.138671,0.0510625,0.347445,0.345458,0.9528987130275376,0.0,0.0,1,1,0,0,0
1743074874.1383383,0.0570528,1.404,1.0,2952.85,0.248291,94.0,1,0.0,1,942.478,5.20429,0.130831,0.049189,0.347387,0.345276,0.9576088417247838,0.0,0.0,1,1,0,0,0
1743074874.1582026,0.0569817,1.424,1.0,2952.88,0.278076,94.0,1,0.0,1,942.478,5.46052,0.117106,0.0541137,0.347319,0.3453,0.9618479575523052,0.0,0.0,1,1,0,0,0
1743074874.177633,0.0569193,1.444,1.0,2952.91,0.30957,94.0,1,0.0,1,942.478,5.77351,0.108682,0.0599858,0.347243,0.34515,0.9656631617970748,0.0,0.0,1,1,0,0,0
1743074874.197533,0.0567819,1.464,1.0,2952.94,0.343018,94.0,1,0.0,1,942.478,6.19198,0.131582,0.0537572,0.347162,0.345188,0.9690968456173672,0.0,0.0,1,1,0,0,0
1743074874.2182086,0.0566499,1.484,1.0,2952.98,0.378418,94.0,1,0.0,1,942.478,6.45455,0.118506,0.064988,0.347077,0.34528,0.9721871610556304,0.0,0.0,1,1,0,0,0
1743074874.2384098,0.0565755,1.504,1.0,2953.01,0.415283,94.0,1,0.0,1,942.478,6.81149,0.124514,0.0778239,0.346983,0.345214,0.9749684449500676,0.0,0.0,1,1,0,0,0
1743074874.25667,0.0564792,1.524,1.0,2953.05,0.453857,94.0,1,0.0,1,942.478,7.17379,0.1317,0.0744181,0.346886,0.345202,0.9774716004550608,0.0,0.0,1,1,0,0,0
1743074874.2783782,0.0563857,1.544,1.0,2953.09,0.494385,94.0,1,0.0,1,1057.24,7.41149,0.142568,0.073806,0.346787,0.345158,0.9797244404095546,0.0,0.0,1,1,0,0,0
1743074874.2987876,0.0562589,1.564,1.0,2953.13,0.536621,94.0,1,0.0,1,996.809,7.75871,0.140343,0.0686367,0.346682,0.345234,0.9817519963685992,0.0,0.0,1,1,0,0,0
1743074874.3174436,0.0561597,1.584,1.0,2953.18,0.580566,93.9999,1,0.0,1,1061.17,8.05661,0.132168,0.085204,0.34657,0.345078,0.9835767967317391,0.0,0.0,1,1,0,0,0
1743074874.3384378,0.0560934,1.604,1.0,2953.22,0.626709,93.9999,1,0.0,1,1171.17,8.4128,0.134198,0.0997815,0.346448,0.345461,0.9852191170585654,0.0,0.0,1,1,0,0,0
1743074874.358169,0.0559227,1.624,1.0,2953.27,0.674561,93.9998,1,0.0,1,1130.22,8.80651,0.143959,0.0875063,0.346319,0.345211,0.9866972053527088,0.0,0.0,1,1,0,0,0
1743074874.3781483,0.0558793,1.644,1.0,2953.32,0.724365,93.9998,1,0.0,1,1156.68,9.10054,0.148291,0.106802,0.346187,0.345126,0.988027484817438,0.0,0.0,1,1,0,0,0
1743074874.396869,0.0557916,1.664,1.0,2953.37,0.776123,93.9997,1,0.0,1,1143.79,9.46605,0.145655,0.0973565,0.34605,0.345181,0.989224736335694,0.0,0.0,1,1,0,0,0
1743074874.4174433,0.0556814,1.684,1.0,2953.43,0.829834,93.9996,1,0.0,1,1161.21,9.87554,0.142231,0.106518,0.345902,0.345133,0.9903022627021246,0.0,0.0,1,1,0,0,0
1743074874.437549,0.0555651,1.704,1.0,2953.48,0.885498,93.9995,1,0.0,1,1242.61,10.212,0.144066,0.112596,0.345748,0.345439,0.9912720364319122,0.0,0.0,1,1,0,0,0
1743074874.4572897,0.055401,1.724,1.0,2953.54,0.943115,93.9995,1,0.0,1,1271.02,10.5926,0.150649,0.112324,0.34559,0.34532,0.992144832788721,0.0,0.0,1,1,0,0,0
1743074874.4780157,0.0552713,1.744,1.0,2953.6,1.00269,93.9994,1,0.0,2,1293.06,10.8925,0.14669,0.131999,0.345424,0.345356,0.9929303495098488,0.0,0.0,1,1,0,0,0
1743074874.4968476,0.0550839,1.764,1.0,2953.66,1.06445,93.9993,1,0.0,2,1504.92,11.2027,0.144242,0.125428,0.345251,0.345322,0.993637314558864,0.0,0.0,1,1,0,0,0
1743074874.5180078,0.0550057,1.784,1.0,2953.73,1.12817,93.9992,1,0.0,2,1399.11,11.6105,0.157391,0.141436,0.345074,0.345283,0.9942735831029776,0.0,0.0,1,1,0,0,0
